Weapon_Used,Monetary_Damage,Gun_Laws,Moon_Phase,Weather
Knife,79.97888444,Strict_Gun_Laws,First_Quarter,Clear
Blunt_Weapon,10.67263742,Strict_Gun_Laws,Waxing_Gibbous,Clear
No_Weapon,10.68640522,Strict_Gun_Laws,Waning_Gibbous,Clear
Knife,10.56361407,Strict_Gun_Laws,Third_Quarter,Light_Rain
Blunt_Weapon,9.304397543,Strict_Gun_Laws,Waxing_Cresent,Lightning_Storm
No_Weapon,10.48646357,Strict_Gun_Laws,Waning_Cresent,Lightning_Storm
Knife,9.537974721,Strict_Gun_Laws,Waning_Gibbous,Lightning_Storm
Knife,10.61438033,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,77.83961803,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,9.675365213,Strict_Gun_Laws,Waxing_Cresent,Clear
Knife,9.293760284,Strict_Gun_Laws,Waning_Cresent,Clear
Knife,9.023300817,Strict_Gun_Laws,Waning_Gibbous,Clear
No_Weapon,79.82087999,Strict_Gun_Laws,Third_Quarter,Clear
No_Weapon,10.25144203,Strict_Gun_Laws,Waning_Cresent,Clear
Knife,10.50384769,Strict_Gun_Laws,Waxing_Cresent,Clear
Knife,79.0876038,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,9.771924734,Strict_Gun_Laws,Waxing_Gibbous,Light_Rain
Toy_Gun,9.774029227,Strict_Gun_Laws,Waning_Gibbous,Light_Rain
Toy_Gun,10.89454442,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,9.442359122,Strict_Gun_Laws,Third_Quarter,Light_Fog
Knife,9.59314032,Strict_Gun_Laws,Waxing_Gibbous,Clear
Blunt_Weapon,9.040199044,Strict_Gun_Laws,Waning_Gibbous,Clear
No_Weapon,9.587374815,Strict_Gun_Laws,New_Moon,Light_Fog
Knife,80.37415893,Strict_Gun_Laws,Full_Moon,Heavy_Fog
Blunt_Weapon,10.15230873,Strict_Gun_Laws,First_Quarter,Clear
Toy_Gun,10.3775152,Strict_Gun_Laws,First_Quarter,Clear
Knife,8.86333526,Strict_Gun_Laws,Waxing_Gibbous,Heavy_Fog
Knife,9.80319837,Strict_Gun_Laws,Waning_Cresent,Light_Rain
Blunt_Weapon,9.048475373,Strict_Gun_Laws,Waning_Gibbous,Lightning_Storm
No_Weapon,9.019041967,Strict_Gun_Laws,Third_Quarter,Lightning_Storm
No_Weapon,11.44758956,Strict_Gun_Laws,Waning_Gibbous,Hurricane
Blunt_Weapon,10.31392309,Strict_Gun_Laws,Third_Quarter,Clear
Knife,8.757576524,Strict_Gun_Laws,Waning_Cresent,Light_Rain
Blunt_Weapon,9.877137184,Strict_Gun_Laws,Waning_Gibbous,Clear
Toy_Gun,10.48291881,Strict_Gun_Laws,Third_Quarter,Clear
Blunt_Weapon,10.79123973,Strict_Gun_Laws,Full_Moon,Lightning_Storm
Knife,10.03977598,Strict_Gun_Laws,Full_Moon,Lightning_Storm
Toy_Gun,9.183741306,Strict_Gun_Laws,First_Quarter,Light_Fog
Toy_Gun,9.581946235,Strict_Gun_Laws,Waxing_Gibbous,Light_Rain
Toy_Gun,81.02346592,Strict_Gun_Laws,Waning_Gibbous,Clear
Knife,10.79796121,Strict_Gun_Laws,Waning_Cresent,Clear
Knife,8.902290824,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,9.471127492,Strict_Gun_Laws,New_Moon,Clear
Knife,79.37305209,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,7.720582303,Strict_Gun_Laws,Waxing_Gibbous,Clear
No_Weapon,10.78749499,Strict_Gun_Laws,Waning_Cresent,Heavy_Fog
Knife,8.2508953,Strict_Gun_Laws,Waxing_Cresent,Clear
Blunt_Weapon,7.933608709,Strict_Gun_Laws,Third_Quarter,Clear
Knife,9.14065924,Strict_Gun_Laws,Waning_Gibbous,Clear
No_Weapon,9.958790195,Strict_Gun_Laws,Waxing_Cresent,Light_Rain
No_Weapon,9.591631396,Strict_Gun_Laws,Waning_Gibbous,Light_Fog
Blunt_Weapon,10.34849006,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,10.4409836,Strict_Gun_Laws,New_Moon,Clear
Knife,10.31629179,Strict_Gun_Laws,Waning_Gibbous,Clear
Blunt_Weapon,9.030490416,Strict_Gun_Laws,Waning_Gibbous,Lightning_Storm
No_Weapon,9.069425596,Strict_Gun_Laws,Third_Quarter,Clear
No_Weapon,9.684381123,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,10.85424866,Strict_Gun_Laws,Third_Quarter,Light_Fog
Toy_Gun,80.884073,Strict_Gun_Laws,First_Quarter,Lightning_Storm
No_Weapon,8.948687984,Strict_Gun_Laws,Third_Quarter,Light_Rain
Toy_Gun,8.410387376,Strict_Gun_Laws,First_Quarter,Heavy_Fog
No_Weapon,80.17394126,Strict_Gun_Laws,Waxing_Cresent,Clear
Toy_Gun,9.066246618,Strict_Gun_Laws,Third_Quarter,Clear
No_Weapon,80.75007084,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,11.01663851,Strict_Gun_Laws,Third_Quarter,Clear
No_Weapon,10.34998197,Strict_Gun_Laws,Waxing_Cresent,Light_Rain
Toy_Gun,80.59911156,Strict_Gun_Laws,Waxing_Gibbous,Clear
Blunt_Weapon,9.879830377,Strict_Gun_Laws,Waxing_Cresent,Clear
Toy_Gun,10.56298157,Strict_Gun_Laws,Waxing_Gibbous,Clear
Blunt_Weapon,8.441784087,Strict_Gun_Laws,Third_Quarter,Clear
Toy_Gun,10.14818066,Strict_Gun_Laws,Waning_Gibbous,Light_Fog
Toy_Gun,10.22453172,Strict_Gun_Laws,Waxing_Cresent,Clear
Blunt_Weapon,10.1927345,Strict_Gun_Laws,Waxing_Cresent,Clear
Knife,11.15851737,Strict_Gun_Laws,Third_Quarter,Clear
Knife,10.9460834,Strict_Gun_Laws,Waning_Gibbous,Light_Fog
Blunt_Weapon,9.705556991,Strict_Gun_Laws,Full_Moon,Light_Rain
Knife,11.6016786,Strict_Gun_Laws,Waxing_Cresent,Clear
Knife,9.450694294,Strict_Gun_Laws,Waning_Cresent,Light_Fog
Blunt_Weapon,9.203372827,Strict_Gun_Laws,Waxing_Cresent,Clear
Knife,9.948410557,Strict_Gun_Laws,First_Quarter,Lightning_Storm
Toy_Gun,9.030603754,Strict_Gun_Laws,First_Quarter,Lightning_Storm
Knife,10.01051687,Strict_Gun_Laws,Waxing_Gibbous,Clear
No_Weapon,10.86518869,Strict_Gun_Laws,Waxing_Gibbous,Clear
Blunt_Weapon,78.51597634,Strict_Gun_Laws,Waning_Gibbous,Clear
Blunt_Weapon,8.008585859,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,11.48637439,Strict_Gun_Laws,Third_Quarter,Clear
No_Weapon,11.48788837,Strict_Gun_Laws,First_Quarter,Light_Rain
Toy_Gun,10.71504325,Strict_Gun_Laws,First_Quarter,Light_Rain
Blunt_Weapon,9.97458085,Strict_Gun_Laws,Waning_Gibbous,Clear
Knife,7.785802796,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,9.925444493,Strict_Gun_Laws,First_Quarter,Heavy_Fog
Blunt_Weapon,11.13077779,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,10.51056331,Strict_Gun_Laws,Full_Moon,Heavy_Fog
No_Weapon,11.08126917,Strict_Gun_Laws,First_Quarter,Clear
Blunt_Weapon,78.74099117,Strict_Gun_Laws,Third_Quarter,Heavy_Fog
Knife,9.70744759,Strict_Gun_Laws,Waning_Gibbous,Tornado
No_Weapon,79.00231661,Strict_Gun_Laws,New_Moon,Clear
Knife,8.750607783,Strict_Gun_Laws,Third_Quarter,Clear
Blunt_Weapon,80.61410208,Strict_Gun_Laws,Waxing_Gibbous,Clear
Toy_Gun,8.909668145,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,11.1776469,Strict_Gun_Laws,Waxing_Gibbous,Light_Rain
Blunt_Weapon,9.447280284,Strict_Gun_Laws,Waxing_Cresent,Clear
No_Weapon,9.200903609,Strict_Gun_Laws,Waning_Gibbous,Heavy_Fog
No_Weapon,10.25141907,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,8.799661563,Strict_Gun_Laws,Waxing_Gibbous,Clear
No_Weapon,8.884543353,Strict_Gun_Laws,New_Moon,Clear
Knife,8.447524003,Strict_Gun_Laws,First_Quarter,Light_Fog
No_Weapon,8.982425747,Strict_Gun_Laws,Full_Moon,Light_Rain
Knife,11.03700472,Strict_Gun_Laws,Waxing_Cresent,Light_Rain
Blunt_Weapon,9.73457072,Strict_Gun_Laws,Third_Quarter,Clear
Knife,9.17343666,Strict_Gun_Laws,Waxing_Gibbous,Light_Rain
Blunt_Weapon,10.00467621,Strict_Gun_Laws,Waning_Cresent,Clear
Blunt_Weapon,10.1539031,Strict_Gun_Laws,Waning_Gibbous,Clear
Toy_Gun,11.28771187,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,9.787338339,Strict_Gun_Laws,Third_Quarter,Clear
No_Weapon,79.0596631,Strict_Gun_Laws,Waning_Gibbous,Clear
No_Weapon,82.13963181,Strict_Gun_Laws,First_Quarter,Heavy_Fog
Blunt_Weapon,7.998562881,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,81.13360122,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,81.35517156,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,10.67902878,Strict_Gun_Laws,Waxing_Cresent,Clear
Blunt_Weapon,11.82154432,Strict_Gun_Laws,Full_Moon,Light_Rain
Toy_Gun,79.10268632,Strict_Gun_Laws,Waxing_Gibbous,Earthquake
Blunt_Weapon,11.9555571,Strict_Gun_Laws,First_Quarter,Light_Rain
Blunt_Weapon,11.10602514,Strict_Gun_Laws,Waxing_Cresent,Light_Rain
No_Weapon,79.12844739,Strict_Gun_Laws,Full_Moon,Lightning_Storm
No_Weapon,9.216719538,Strict_Gun_Laws,Waning_Gibbous,Hurricane
Blunt_Weapon,10.15288213,Strict_Gun_Laws,Third_Quarter,Clear
No_Weapon,79.74440595,Strict_Gun_Laws,Full_Moon,Hurricane
No_Weapon,11.06854827,Strict_Gun_Laws,Third_Quarter,Clear
Toy_Gun,11.22685895,Strict_Gun_Laws,Waxing_Cresent,Clear
Toy_Gun,11.23782904,Strict_Gun_Laws,Waning_Gibbous,Hurricane
Knife,10.21849684,Strict_Gun_Laws,First_Quarter,Light_Rain
No_Weapon,10.36898681,Strict_Gun_Laws,Third_Quarter,Clear
Toy_Gun,9.921400739,Strict_Gun_Laws,Third_Quarter,Heavy_Fog
Blunt_Weapon,9.053966301,Strict_Gun_Laws,Waxing_Cresent,Clear
Toy_Gun,78.10683904,Strict_Gun_Laws,Third_Quarter,Light_Fog
Blunt_Weapon,80.58331359,Strict_Gun_Laws,Waning_Cresent,Lightning_Storm
Toy_Gun,10.29561649,Strict_Gun_Laws,Waxing_Gibbous,Clear
Knife,10.28400199,Strict_Gun_Laws,Waxing_Cresent,Lightning_Storm
Toy_Gun,79.68094972,Strict_Gun_Laws,Waning_Gibbous,Clear
Toy_Gun,9.842840766,Strict_Gun_Laws,Full_Moon,Light_Rain
Knife,10.41236149,Strict_Gun_Laws,Waning_Cresent,Clear
Blunt_Weapon,9.246507249,Strict_Gun_Laws,Waning_Gibbous,Clear
Toy_Gun,11.41915216,Strict_Gun_Laws,Waxing_Gibbous,Clear
Blunt_Weapon,9.189498623,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,10.43500683,Strict_Gun_Laws,Waxing_Gibbous,Clear
No_Weapon,79.39918468,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,8.782927573,Strict_Gun_Laws,First_Quarter,Heavy_Fog
Toy_Gun,8.957522555,Strict_Gun_Laws,Waxing_Cresent,Clear
Knife,81.18117163,Strict_Gun_Laws,Waning_Gibbous,Clear
No_Weapon,10.03909321,Strict_Gun_Laws,Third_Quarter,Clear
No_Weapon,10.27232882,Strict_Gun_Laws,Waxing_Gibbous,Earthquake
Blunt_Weapon,80.75961115,Strict_Gun_Laws,Third_Quarter,Light_Rain
Toy_Gun,11.24890363,Strict_Gun_Laws,Waxing_Gibbous,Clear
Toy_Gun,79.68064517,Strict_Gun_Laws,Full_Moon,Tornado
No_Weapon,80.82587775,Strict_Gun_Laws,Waxing_Gibbous,Lightning_Storm
No_Weapon,10.4779047,Strict_Gun_Laws,First_Quarter,Light_Fog
No_Weapon,8.901444294,Strict_Gun_Laws,Waxing_Cresent,Clear
Knife,10.17536152,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,9.78430059,Strict_Gun_Laws,Waning_Cresent,Clear
Blunt_Weapon,11.66072432,Strict_Gun_Laws,Waning_Gibbous,Clear
Blunt_Weapon,9.376709888,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,10.16868916,Strict_Gun_Laws,Waning_Gibbous,Clear
Toy_Gun,8.146599585,Strict_Gun_Laws,Waning_Cresent,Light_Fog
No_Weapon,9.244686989,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,9.179885992,Strict_Gun_Laws,Waning_Cresent,Clear
Knife,9.803779026,Strict_Gun_Laws,Waxing_Gibbous,Clear
Toy_Gun,9.873489921,Strict_Gun_Laws,Full_Moon,Tornado
Blunt_Weapon,9.672816328,Strict_Gun_Laws,First_Quarter,Lightning_Storm
Knife,10.19548048,Strict_Gun_Laws,New_Moon,Clear
Blunt_Weapon,11.88455711,Strict_Gun_Laws,Waxing_Cresent,Clear
Knife,8.779347634,Strict_Gun_Laws,First_Quarter,Lightning_Storm
Blunt_Weapon,9.562201401,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,8.484890625,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,11.2581938,Strict_Gun_Laws,Waning_Gibbous,Clear
Toy_Gun,9.545347356,Strict_Gun_Laws,New_Moon,Clear
Knife,10.66723968,Strict_Gun_Laws,Waning_Gibbous,Heavy_Fog
Knife,11.10072198,Strict_Gun_Laws,First_Quarter,Light_Rain
Blunt_Weapon,11.03179653,Strict_Gun_Laws,Waxing_Gibbous,Heavy_Fog
Knife,9.610609326,Strict_Gun_Laws,Full_Moon,Hurricane
No_Weapon,80.48817083,Strict_Gun_Laws,Waning_Gibbous,Clear
Knife,10.72819486,Strict_Gun_Laws,Waning_Cresent,Light_Rain
Knife,7.891172849,Strict_Gun_Laws,Waxing_Cresent,Light_Rain
No_Weapon,9.408595588,Strict_Gun_Laws,Waning_Gibbous,Hurricane
Blunt_Weapon,9.487820516,Strict_Gun_Laws,Full_Moon,Earthquake
No_Weapon,8.627998839,Strict_Gun_Laws,Waning_Gibbous,Heavy_Fog
Knife,9.308978313,Strict_Gun_Laws,Full_Moon,Lightning_Storm
No_Weapon,10.34670759,Strict_Gun_Laws,Waxing_Cresent,Clear
No_Weapon,10.94824706,Strict_Gun_Laws,Waning_Gibbous,Clear
No_Weapon,9.737843682,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,9.887609024,Strict_Gun_Laws,Full_Moon,Clear
No_Weapon,79.57946948,Strict_Gun_Laws,Third_Quarter,Clear
Knife,10.271671,Strict_Gun_Laws,Waning_Gibbous,Clear
Knife,81.49036473,Strict_Gun_Laws,First_Quarter,Light_Rain
Knife,9.40495765,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,9.50048688,Strict_Gun_Laws,Waxing_Gibbous,Clear
Blunt_Weapon,11.57177337,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,80.54177487,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,9.378480512,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,10.04393956,Strict_Gun_Laws,Waxing_Cresent,Clear
Blunt_Weapon,10.84147652,Strict_Gun_Laws,Waxing_Gibbous,Clear
Knife,12.1684299,Strict_Gun_Laws,Full_Moon,Light_Fog
Toy_Gun,9.716336394,Strict_Gun_Laws,Waxing_Gibbous,Light_Fog
Knife,7.80962393,Strict_Gun_Laws,Waxing_Gibbous,Light_Fog
Toy_Gun,10.63051554,Strict_Gun_Laws,First_Quarter,Clear
Knife,9.93737439,Strict_Gun_Laws,Waxing_Cresent,Clear
Blunt_Weapon,11.15750522,Strict_Gun_Laws,Waning_Cresent,Light_Fog
Toy_Gun,79.95511274,Strict_Gun_Laws,New_Moon,Clear
Knife,79.47544065,Strict_Gun_Laws,First_Quarter,Clear
Knife,10.73697482,Strict_Gun_Laws,Third_Quarter,Clear
Blunt_Weapon,9.596325962,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,11.83970974,Strict_Gun_Laws,Full_Moon,Heavy_Fog
Blunt_Weapon,8.855027471,Strict_Gun_Laws,First_Quarter,Clear
Knife,11.67044861,Strict_Gun_Laws,First_Quarter,Clear
Knife,11.27662785,Strict_Gun_Laws,Third_Quarter,Clear
Blunt_Weapon,10.26131796,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,10.67622119,Strict_Gun_Laws,First_Quarter,Clear
Knife,9.4231792,Strict_Gun_Laws,First_Quarter,Clear
Knife,9.92320905,Strict_Gun_Laws,Waxing_Cresent,Light_Fog
Blunt_Weapon,81.20602911,Strict_Gun_Laws,Waxing_Gibbous,Clear
Toy_Gun,9.661190333,Strict_Gun_Laws,Waxing_Gibbous,Lightning_Storm
Knife,10.6790763,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,10.95871094,Strict_Gun_Laws,Waning_Cresent,Clear
Blunt_Weapon,10.21110717,Strict_Gun_Laws,Full_Moon,Clear
Blunt_Weapon,10.59667194,Strict_Gun_Laws,First_Quarter,Clear
Toy_Gun,9.059498407,Strict_Gun_Laws,Waxing_Cresent,Clear
Blunt_Weapon,80.70333869,Strict_Gun_Laws,Waxing_Cresent,Lightning_Storm
Knife,10.98371156,Strict_Gun_Laws,Waxing_Gibbous,Clear
Toy_Gun,9.80530287,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,10.07253045,Strict_Gun_Laws,Full_Moon,Heavy_Fog
Blunt_Weapon,10.74237011,Strict_Gun_Laws,Full_Moon,Clear
Knife,10.87952968,Strict_Gun_Laws,Waxing_Gibbous,Clear
Knife,80.13477688,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,8.442709589,Strict_Gun_Laws,Full_Moon,Clear
Toy_Gun,79.70206432,Strict_Gun_Laws,Waxing_Cresent,Clear
Knife,10.61962655,Strict_Gun_Laws,First_Quarter,Clear
Knife,82.15318809,Strict_Gun_Laws,First_Quarter,Light_Fog
No_Weapon,10.01597684,Strict_Gun_Laws,Full_Moon,Hurricane
Toy_Gun,11.21947265,Strict_Gun_Laws,First_Quarter,Clear
Toy_Gun,8.882014184,Strict_Gun_Laws,Waxing_Cresent,Clear
No_Weapon,79.77596309,Strict_Gun_Laws,Waxing_Gibbous,Light_Fog
No_Weapon,9.523439748,Strict_Gun_Laws,Waning_Gibbous,Clear
Blunt_Weapon,8.927379047,Strict_Gun_Laws,Full_Moon,Hurricane
Blunt_Weapon,9.357349516,Strict_Gun_Laws,Third_Quarter,Light_Fog
Blunt_Weapon,80.09794996,Strict_Gun_Laws,Waxing_Cresent,Heavy_Fog
Blunt_Weapon,11.84801094,Strict_Gun_Laws,Waning_Gibbous,Light_Fog
Blunt_Weapon,9.499647861,Strict_Gun_Laws,Waxing_Gibbous,Heavy_Fog
Knife,8.716855352,Strict_Gun_Laws,Full_Moon,Clear
Toy_Gun,9.423563053,Strict_Gun_Laws,Waxing_Cresent,Clear
Toy_Gun,10.16368817,Strict_Gun_Laws,Waning_Cresent,Clear
Knife,80.55956132,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,81.28932166,Strict_Gun_Laws,Waxing_Gibbous,Clear
No_Weapon,8.464115262,Strict_Gun_Laws,Waxing_Gibbous,Clear
No_Weapon,9.492138873,Strict_Gun_Laws,Waning_Gibbous,Clear
Toy_Gun,10.7929249,Strict_Gun_Laws,Third_Quarter,Clear
Knife,9.640893902,Strict_Gun_Laws,Full_Moon,Clear
Blunt_Weapon,10.20082853,Strict_Gun_Laws,Third_Quarter,Clear
Knife,9.388891172,Strict_Gun_Laws,Third_Quarter,Clear
Blunt_Weapon,79.9547074,Strict_Gun_Laws,New_Moon,Clear
Blunt_Weapon,11.41866825,Strict_Gun_Laws,Full_Moon,Light_Fog
Toy_Gun,10.82205433,Strict_Gun_Laws,Waning_Gibbous,Lightning_Storm
No_Weapon,80.29056621,Strict_Gun_Laws,First_Quarter,Clear
Toy_Gun,11.3427635,Strict_Gun_Laws,Waxing_Gibbous,Light_Fog
Knife,10.40713178,Strict_Gun_Laws,Waxing_Gibbous,Light_Fog
Toy_Gun,11.09063117,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,76.584274,Strict_Gun_Laws,Third_Quarter,Lightning_Storm
Blunt_Weapon,9.212900589,Strict_Gun_Laws,Waxing_Gibbous,Hurricane
Knife,78.7759975,Strict_Gun_Laws,Waning_Cresent,Clear
Blunt_Weapon,10.94513765,Strict_Gun_Laws,Waning_Gibbous,Clear
No_Weapon,79.07272749,Strict_Gun_Laws,Full_Moon,Light_Rain
No_Weapon,78.08238607,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,10.68885626,Strict_Gun_Laws,Waning_Gibbous,Light_Fog
Knife,11.67112736,Strict_Gun_Laws,Waning_Gibbous,Light_Rain
Blunt_Weapon,9.999297436,Strict_Gun_Laws,First_Quarter,Heavy_Fog
Knife,8.713817595,Strict_Gun_Laws,Full_Moon,Heavy_Fog
No_Weapon,9.076438061,Strict_Gun_Laws,First_Quarter,Clear
Blunt_Weapon,9.339930685,Strict_Gun_Laws,Waxing_Cresent,Light_Fog
Knife,9.628469674,Strict_Gun_Laws,First_Quarter,Heavy_Fog
No_Weapon,9.640867709,Strict_Gun_Laws,Waning_Gibbous,Heavy_Fog
Toy_Gun,8.986354078,Strict_Gun_Laws,Full_Moon,Light_Fog
Blunt_Weapon,11.36572396,Strict_Gun_Laws,Full_Moon,Light_Rain
Knife,9.179645418,Strict_Gun_Laws,Waning_Gibbous,Clear
Toy_Gun,9.286429502,Strict_Gun_Laws,Waxing_Cresent,Clear
No_Weapon,9.274589116,Strict_Gun_Laws,Waxing_Cresent,Clear
Blunt_Weapon,11.35749539,Strict_Gun_Laws,Waning_Gibbous,Clear
No_Weapon,8.362244688,Strict_Gun_Laws,Third_Quarter,Clear
Blunt_Weapon,80.58701225,Strict_Gun_Laws,First_Quarter,Clear
Blunt_Weapon,10.17240831,Strict_Gun_Laws,Waning_Cresent,Light_Rain
Blunt_Weapon,10.35262008,Strict_Gun_Laws,New_Moon,Clear
Knife,10.5928271,Strict_Gun_Laws,Waning_Cresent,Clear
Knife,9.304144901,Strict_Gun_Laws,Waxing_Cresent,Clear
No_Weapon,8.022261234,Strict_Gun_Laws,Waxing_Gibbous,Clear
Knife,10.62974322,Strict_Gun_Laws,Waxing_Cresent,Clear
Blunt_Weapon,10.06017853,Strict_Gun_Laws,Waxing_Gibbous,Clear
Toy_Gun,11.93457531,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,78.94883214,Strict_Gun_Laws,Full_Moon,Lightning_Storm
No_Weapon,9.849173552,Strict_Gun_Laws,Waxing_Cresent,Clear
Blunt_Weapon,10.94672993,Strict_Gun_Laws,New_Moon,Clear
Knife,10.25345871,Strict_Gun_Laws,New_Moon,Clear
Blunt_Weapon,8.084984561,Strict_Gun_Laws,Waxing_Gibbous,Clear
Blunt_Weapon,79.13828796,Strict_Gun_Laws,Third_Quarter,Heavy_Fog
No_Weapon,10.51521092,Strict_Gun_Laws,Waxing_Gibbous,Clear
Toy_Gun,9.336694492,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,10.58335501,Strict_Gun_Laws,Waning_Cresent,Heavy_Fog
Knife,8.606281726,Strict_Gun_Laws,Waning_Gibbous,Light_Fog
Blunt_Weapon,10.1986316,Strict_Gun_Laws,Full_Moon,Lightning_Storm
No_Weapon,12.18211697,Strict_Gun_Laws,Waning_Cresent,Clear
Blunt_Weapon,9.308143356,Strict_Gun_Laws,Third_Quarter,Clear
No_Weapon,10.80717723,Strict_Gun_Laws,Third_Quarter,Light_Rain
Knife,9.990845603,Strict_Gun_Laws,First_Quarter,Light_Rain
Blunt_Weapon,10.97424226,Strict_Gun_Laws,Full_Moon,Clear
No_Weapon,9.656138677,Strict_Gun_Laws,Waning_Gibbous,Clear
No_Weapon,81.71694621,Strict_Gun_Laws,Waning_Gibbous,Light_Fog
Knife,8.187820259,Strict_Gun_Laws,First_Quarter,Clear
Toy_Gun,10.62507561,Strict_Gun_Laws,Third_Quarter,Clear
Knife,10.31442275,Strict_Gun_Laws,New_Moon,Light_Fog
Toy_Gun,10.8816286,Strict_Gun_Laws,Waxing_Cresent,Lightning_Storm
Knife,9.987115674,Strict_Gun_Laws,Third_Quarter,Light_Fog
Knife,79.54387505,Strict_Gun_Laws,Third_Quarter,Light_Rain
Toy_Gun,81.13017517,Strict_Gun_Laws,Waxing_Gibbous,Light_Rain
Blunt_Weapon,10.20220838,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,11.36116557,Strict_Gun_Laws,Full_Moon,Clear
Blunt_Weapon,9.226542622,Strict_Gun_Laws,Waxing_Cresent,Lightning_Storm
No_Weapon,10.00025871,Strict_Gun_Laws,First_Quarter,Clear
Blunt_Weapon,8.868504613,Strict_Gun_Laws,Waxing_Cresent,Clear
Toy_Gun,80.11151433,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,9.606654554,Strict_Gun_Laws,First_Quarter,Light_Rain
Knife,7.732673967,Strict_Gun_Laws,First_Quarter,Clear
Blunt_Weapon,78.9616924,Strict_Gun_Laws,First_Quarter,Clear
Toy_Gun,9.40649328,Strict_Gun_Laws,Waning_Gibbous,Heavy_Fog
No_Weapon,80.74198681,Strict_Gun_Laws,Waning_Gibbous,Lightning_Storm
No_Weapon,11.70811058,Strict_Gun_Laws,New_Moon,Heavy_Fog
No_Weapon,10.40396559,Strict_Gun_Laws,Waxing_Gibbous,Light_Rain
Blunt_Weapon,9.029607656,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,11.3732726,Strict_Gun_Laws,Waxing_Gibbous,Light_Fog
Knife,78.33344521,Strict_Gun_Laws,Waning_Gibbous,Heavy_Fog
Knife,80.0835733,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,9.380139782,Strict_Gun_Laws,New_Moon,Clear
Knife,12.66925736,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,9.380745993,Strict_Gun_Laws,Waxing_Cresent,Clear
No_Weapon,7.688107718,Strict_Gun_Laws,Waxing_Cresent,Light_Rain
Knife,10.81668121,Strict_Gun_Laws,New_Moon,Clear
Knife,78.17118247,Strict_Gun_Laws,Full_Moon,Lightning_Storm
Blunt_Weapon,80.47129331,Strict_Gun_Laws,Waning_Gibbous,Lightning_Storm
Knife,9.508623048,Strict_Gun_Laws,Waning_Gibbous,Heavy_Fog
No_Weapon,11.17251656,Strict_Gun_Laws,Third_Quarter,Clear
Blunt_Weapon,9.270621015,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,9.567079168,Strict_Gun_Laws,Waning_Gibbous,Clear
No_Weapon,80.7785916,Strict_Gun_Laws,Waning_Gibbous,Clear
Blunt_Weapon,10.31211391,Strict_Gun_Laws,Waxing_Gibbous,Clear
Blunt_Weapon,81.14050924,Strict_Gun_Laws,Waxing_Cresent,Heavy_Fog
Knife,11.22067374,Strict_Gun_Laws,Waning_Gibbous,Clear
No_Weapon,79.31926136,Strict_Gun_Laws,Full_Moon,Light_Fog
Knife,10.12402175,Strict_Gun_Laws,Full_Moon,Lightning_Storm
